Latitude,Longitude,Name,Description
-20.58437,-48.594387,"Chafei Amsei Airport","1164 meter radius level 2 NFZ around Barretos"
-22.160034,-49.071255,"Bauru Airport","1285 meter radius level 2 NFZ around Bauru"
40.559348,109.998569,"Baotou Airport","6000 meter radius level 2 NFZ around Baotou"
53.360733,83.543014,"Barnaul Airport","1994 meter radius level 2 NFZ around Barnaul"
47.659071,23.467134,"Tautii Magheraus Airport","1194 meter radius level 2 NFZ around Baia Mare"
-45.915556,-71.689507,"Balmaceda Airport","1382 meter radius level 2 NFZ around Balmaceda"
31.999587,-110.358973,"Benson Municipal Airport","796 meter radius level 2 NFZ around Benson"
28.973255,-95.863455,"Bay City Municipal Airport","1011 meter radius level 2 NFZ around Bay City"
-27.328233,117.67196,"Big Bell Airport","842 meter radius level 2 NFZ around Big Bell"
42.692511,-88.305586,"Burlington Airport","858 meter radius level 2 NFZ around Burlington"
3.08675,172.811012,"Butaritari Atoll Airport","674 meter radius level 2 NFZ around Butaritari Atoll"
54.335618,12.713058,"Barth Airport","885 meter radius level 2 NFZ around "
20.2511,85.812805,"Biju Patnaik Airport","1623 meter radius level 2 NFZ around Bhubaneswar"
49.945067,6.561122,"Bitburg Airport","1705 meter radius level 2 NFZ around Bitburg"
-17.83199,25.162949,"Kasane Airport","1590 meter radius level 2 NFZ around Kasane"
13.094944,103.224267,"Battambang Airport","974 meter radius level 2 NFZ around Battambang"
10.388419,44.942259,"Berbera Airport","2369 meter radius level 2 NFZ around Berbera"
50.678077,-1.109315,"Bembridge Airport","445 meter radius level 2 NFZ around Bembridge"
17.635935,-61.828467,"Barbuda Airport","605 meter radius level 2 NFZ around Codrington"
16.014507,-61.743256,"Baillif Airport","444 meter radius level 2 NFZ around Basse Terre"
4.221618,15.786446,"Berbérati Airport","881 meter radius level 2 NFZ around Berbérati"
44.502476,26.103338,"Băneasa International Airport","1967 meter radius level 2 NFZ around Bucharest"
41.437147,-99.640438,"Broken Bow Municipal Airport","988 meter radius level 2 NFZ around Broken Bow"
40.138344,-75.263907,"Wings Field Airport","786 meter radius level 2 NFZ around Philadelphia"
5.846609,20.649355,"Bambari Airport","888 meter radius level 2 NFZ around Bambari"
-13.53703,23.107836,"Zambezi Airport","833 meter radius level 2 NFZ around Zambezi"
20.365061,-74.506089,"Gustavo Rizo Airport","964 meter radius level 2 NFZ around Baracoa"
37.707277,-112.147203,"Bryce Canyon Airport","1294 meter radius level 2 NFZ around Bryce Canyon"
-8.485853,126.399513,"Cakung Airport","1479 meter radius level 2 NFZ around Baucau"
-23.564125,145.303013,"Barcaldine Airport","1330 meter radius level 2 NFZ around Barcaldine"
-17.387657,144.168804,"Bolwarra Airport","909 meter radius level 2 NFZ around Bolwarra"
41.297445,2.083294,"Barcelona–El Prat Airport","2160 meter radius level 2 NFZ around Sant Boi de Llobregat"
5.783636,36.562308,"Jinka Airport","439 meter radius level 2 NFZ around Jinka"
-27.666072,-53.812202,"Novo Campo Airport","597 meter radius level 2 NFZ around Boca Do Acre"
26.379214,-80.108945,"Boca Raton Airport","1178 meter radius level 2 NFZ around Boca Raton"
10.292167,9.818837,"Bauchi Airport","1331 meter radius level 2 NFZ around Bauchi"
53.940335,58.339744,"Beloretsk Airport","1011 meter radius level 2 NFZ around Beloretsk"
-13.781028,136.200832,"Milyakburra Airport","1343 meter radius level 2 NFZ around Bickerton Island"
32.364483,-64.68231,"L.F. Wade International International Airport","2255 meter radius level 2 NFZ around Hamilton"
-24.903569,152.322834,"Bundaberg Airport","1321 meter radius level 2 NFZ around Bundaberg"
-10.149796,142.173484,"Badu Island Airport","542 meter radius level 2 NFZ around Badu"
48.727521,-94.611437,"Baudette International Airport","1058 meter radius level 2 NFZ around Baudette"
37.583245,-109.482941,"Blanding Municipal Airport","1050 meter radius level 2 NFZ around Blanding"
26.532593,54.825174,"Bandar Lengeh Airport","1502 meter radius level 2 NFZ around Bandar Lengeh"
-3.724001,55.206021,"Bird Island Airport","607 meter radius level 2 NFZ around Bird Island"
-3.441539,114.761783,"Syamsudin Noor Airport","1670 meter radius level 2 NFZ around Banjarmasin-Borneo Island"
41.941299,-72.685348,"Bradley International Airport","2386 meter radius level 2 NFZ around Hartford"
40.318195,27.97636,"Bandırma Airport","1936 meter radius level 2 NFZ around "
24.842324,68.83859,"Talhar Airport","1409 meter radius level 2 NFZ around Badin"
-6.901346,107.576242,"Husein Sastranegara International Airport","1267 meter radius level 2 NFZ around Bandung-Java Island"
26.570822,88.079578,"Bhadrapur Airport","854 meter radius level 2 NFZ around Bhadrapur"
22.336389,73.226696,"Vadodara Airport","1602 meter radius level 2 NFZ around Vadodara"
41.163236,-73.128059,"Igor I Sikorsky Memorial Airport","963 meter radius level 2 NFZ around Bridgeport"
40.664377,17.939203,"Aeroporto del Salento Airport","2107 meter radius level 2 NFZ around Brindisi"
4.253116,20.975346,"Gbadolite Airport","1624 meter radius level 2 NFZ around Gbadolite"
69.055833,18.540278,"Bardufoss Airport","1480 meter radius level 2 NFZ around Målselv"
-17.287776,127.4657,"Bedford Downs Airport","923 meter radius level 2 NFZ around Ord River"
45.470492,-105.457872,"Broadus Airport","783 meter radius level 2 NFZ around Broadus"
43.08733,-124.409561,"Bandon State Airport","867 meter radius level 2 NFZ around Bandon"
57.481172,-7.362941,"Benbecula Airport","934 meter radius level 2 NFZ around Balivanich"
37.69359,-97.215957,"Beech Factory Airport","1483 meter radius level 2 NFZ around Wichita"
42.470416,-71.287909,"Laurence G Hanscom Field Airport","1559 meter radius level 2 NFZ around Bedford"
-17.016779,122.646564,"Beagle Bay Airport","634 meter radius level 2 NFZ around Beagle Bay"
11.991356,-83.77422,"Bluefields Airport","1130 meter radius level 2 NFZ around Bluefileds"
44.818395,20.30539,"Belgrade Nikola Tesla Airport","2546 meter radius level 2 NFZ around Belgrade"
42.127414,-86.428081,"Southwest Michigan Regional Airport","893 meter radius level 2 NFZ around Benton Harbor"
2.153005,117.431963,"Barau(Kalimaru) Airport","983 meter radius level 2 NFZ around Tanjung Redep-Borneo Island"
28.421221,79.449876,"Bareli Airport","2016 meter radius level 2 NFZ around Bareli"
32.094301,20.272034,"Benina International Airport","2636 meter radius level 2 NFZ around Benghazi"
15.162022,76.881492,"Bellary Airport","671 meter radius level 2 NFZ around Bellary"
48.447938,-4.418602,"Brest Bretagne Airport","2009 meter radius level 2 NFZ around Brest/Guipavas"
60.779722,-161.837778,"Bethel Airport","1373 meter radius level 2 NFZ around Bethel"
31.287316,34.723507,"Be'er Sheva (Teyman) Airport","745 meter radius level 2 NFZ around Beersheva"
-19.796824,34.908798,"Beira Airport","1975 meter radius level 2 NFZ around Beira"
51.616378,-1.093172,"RAF Benson Airport","1132 meter radius level 2 NFZ around Benson"
33.819374,35.491203,"Beirut Rafic Hariri International Airport","2275 meter radius level 2 NFZ around Beirut"
-1.354628,176.007278,"Beru Airport","677 meter radius level 2 NFZ around Beru"
-15.873698,145.329897,"Bloomfield Airport","587 meter radius level 2 NFZ around Bloomfield"
41.80244,-78.640945,"Bradford Regional Airport","1093 meter radius level 2 NFZ around Bradford"
51.965193,8.544163,"Bielefeld Airport","765 meter radius level 2 NFZ around Bielefeld"
41.874888,-103.596395,"Western Neb. Rgnl/William B. Heilig Airport","2056 meter radius level 2 NFZ around Scottsbluff"
-25.404806,-49.232109,"Bacacheri Airport","794 meter radius level 2 NFZ around Curitiba"
47.529778,-122.3015,"Boeing Field King County International Airport","1964 meter radius level 2 NFZ around Seattle"
35.43687,-119.05694,"Meadows Field Airport","2451 meter radius level 2 NFZ around Bakersfield"
30.626667,-88.068056,"Mobile Downtown Airport","2287 meter radius level 2 NFZ around Mobile"
-21.006699,31.576903,"Buffalo Range Airport","1946 meter radius level 2 NFZ around Chiredzi"
40.774145,-80.391167,"Beaver County Airport","935 meter radius level 2 NFZ around Beaver Falls"
7.585963,-78.180464,"Bahia Piña Airport","211 meter radius level 2 NFZ around Bahia Piña"
38.840301,-86.443642,"Virgil I Grissom Municipal Airport","1097 meter radius level 2 NFZ around Bedford"
54.656852,-6.217661,"Belfast International Airport","1917 meter radius level 2 NFZ around Belfast"
32.848113,117.320106,"Bengbu Airport","6000 meter radius level 2 NFZ around Bengbu"
15.228672,103.253082,"Buri Ram Airport","1824 meter radius level 2 NFZ around "
5.537111,10.354222,"Bafoussam Airport","1360 meter radius level 2 NFZ around Bafoussam"
7.12699,-73.184737,"Palonegro Airport","1294 meter radius level 2 NFZ around Bucaramanga"
43.564019,-116.223352,"Boise Airport","2080 meter radius level 2 NFZ around Boise"
41.857859,-6.706917,"Braganca Airport","971 meter radius level 2 NFZ around "
35.700489,-101.39395,"Hutchinson County Airport","1089 meter radius level 2 NFZ around Borger"
30.973764,-84.6332,"Decatur County Industrial Air Park Airport","1050 meter radius level 2 NFZ around Bainbridge"
4.396282,18.521227,"Bangui M'Poko International Airport","2361 meter radius level 2 NFZ around Bangui"
13.075794,-59.492824,"Sir Grantley Adams International Airport","1914 meter radius level 2 NFZ around Bridgetown"
65.516601,-13.816369,"Borgarfjörður eystri Airport","575 meter radius level 2 NFZ around Borgarfjörður eystri"
45.132476,-115.321606,"Big Creek Airport","706 meter radius level 2 NFZ around Big Creek"
28.213427,83.666083,"Baglung Airport","445 meter radius level 2 NFZ around Narayansthan"
60.295403,5.224937,"Bergen, Flesland Airport","2013 meter radius level 2 NFZ around Bergen"
31.198852,-101.474067,"Reagan County Airport","1211 meter radius level 2 NFZ around Big Lake"
32.216138,-101.520204,"Big Spring Mc Mahon-Wrinkle Airport","2282 meter radius level 2 NFZ around Big Spring"
4.78607,22.782775,"Bangassou Airport","985 meter radius level 2 NFZ around Bangassou"
33.264801,44.23114,"Baghdad International Airport","4607 meter radius level 2 NFZ around Baghdad"
-31.389739,-54.112153,"Aeroporto Internacional de Bage","1209 meter radius level 2 NFZ around Bagé"
45.668132,9.70835,"Bergamo / Orio Al Serio Airport","1595 meter radius level 2 NFZ around Bergamo"
44.449835,-68.361871,"Hancock County-Bar Harbor Airport","1048 meter radius level 2 NFZ around Bar Harbor"
54.619454,-5.870285,"George Best Belfast City Airport","1203 meter radius level 2 NFZ around Belfast"
-41.517316,173.869544,"Woodbourne Airport","749 meter radius level 2 NFZ around Blenheim"
15.761854,-84.54245,"Brus Laguna Airport","373 meter radius level 2 NFZ around Brus Laguna"
19.984669,42.621398,"Bisha Airport","2120 meter radius level 2 NFZ around "
23.287767,69.67045,"Bhuj Airport","1732 meter radius level 2 NFZ around Bhuj"
39.775511,64.482257,"Bukhara Airport","1550 meter radius level 2 NFZ around Bukhara"
28.978574,-113.560642,"Bahía de los Ángeles Airport","808 meter radius level 2 NFZ around Bahía de los Ángeles"
33.563072,-86.753611,"Birmingham-Shuttlesworth International Airport","2383 meter radius level 2 NFZ around Birmingham"
14.78276,45.719917,"Beihan Airport","1079 meter radius level 2 NFZ around "
23.292125,77.333003,"Raja Bhoj International Airport","1732 meter radius level 2 NFZ around Bhopal"
27.147057,87.051112,"Bhojpur Airport","344 meter radius level 2 NFZ around Bhojpur"
-32.004952,141.47372,"Broken Hill Airport","1639 meter radius level 2 NFZ around Broken Hill"
27.676769,84.428423,"Bharatpur Airport","696 meter radius level 2 NFZ around Bharatpur"
-33.412172,149.654167,"Bathurst Airport","1487 meter radius level 2 NFZ around Bathurst"
21.752018,72.185487,"Bhavnagar Airport","1187 meter radius level 2 NFZ around Bhavnagar"
29.350391,71.715635,"Bahawalpur Airport","1932 meter radius level 2 NFZ around Bahawalpur"
21.539608,109.293216,"Beihai Airport","6000 meter radius level 2 NFZ around Beihai"
42.552653,9.482384,"Bastia-Poretta Airport","1437 meter radius level 2 NFZ around Bastia/Poretta"
3.101944,43.626945,"Baidoa Airport","1597 meter radius level 2 NFZ around Baidoa"
41.168114,-71.577558,"Block Island State Airport","488 meter radius level 2 NFZ around Block Island"
40.302645,-96.752548,"Beatrice Municipal Airport","1171 meter radius level 2 NFZ around Beatrice"
31.84731,-106.388663,"Biggs Army Air Field (Fort Bliss) Airport","3346 meter radius level 2 NFZ around Fort Bliss/El Paso"
63.996978,-145.719418,"Allen Army Airfield Airport","1474 meter radius level 2 NFZ around Delta Junction Ft Greely"
37.372393,-118.364302,"Eastern Sierra Regional Airport","1254 meter radius level 2 NFZ around Bishop"
11.523122,165.565155,"Enyu Airfield Airport","788 meter radius level 2 NFZ around Bikini Atoll"
-1.189212,136.108006,"Frans Kaisiepo Airport","1929 meter radius level 2 NFZ around Biak-Supiori Island"
45.809071,-108.539207,"Billings Logan International Airport","2341 meter radius level 2 NFZ around Billings"
25.701285,-79.26496,"South Bimini Airport","948 meter radius level 2 NFZ around South Bimini"
34.810118,67.828662,"Bamiyan Airport","582 meter radius level 2 NFZ around Bamiyan"
43.302369,-2.91438,"Bilbao Airport","1897 meter radius level 2 NFZ around Bilbao"
43.468988,-1.523905,"Biarritz-Anglet-Bayonne Airport","1240 meter radius level 2 NFZ around Biarritz/Anglet/Bayonne"
26.482195,87.263316,"Biratnagar Airport","1010 meter radius level 2 NFZ around Biratnagar"
46.774132,-100.748636,"Bismarck Municipal Airport","1755 meter radius level 2 NFZ around Bismarck"
29.463493,80.549144,"Baitadi Airport","387 meter radius level 2 NFZ around Baitadi"
65.641393,-23.546132,"Bildudalur Airport","549 meter radius level 2 NFZ around Bildudalur"
6.528196,21.988994,"Bria Airport","1001 meter radius level 2 NFZ around Bria"
-19.564957,127.672272,"Billiluna Airport","950 meter radius level 2 NFZ around Sturt Creek"
-32.896974,27.279652,"Bisho Airport","1297 meter radius level 2 NFZ around Bisho"
-5.285691,142.032549,"Bimin Airport","271 meter radius level 2 NFZ around Bimin"
36.712351,5.068542,"Soummam Airport","1388 meter radius level 2 NFZ around Béjaïa"
37.490946,57.301896,"Bojnord Airport","2480 meter radius level 2 NFZ around Bojnord"
39.909294,-105.113616,"Rocky Mountain Metropolitan Airport","2005 meter radius level 2 NFZ around Denver"
70.600905,29.693789,"Båtsfjord Airport","639 meter radius level 2 NFZ around Båtsfjord"
29.538343,81.183387,"Bajhang Airport","397 meter radius level 2 NFZ around Bajhang"
47.511196,-94.935671,"Bemidji Regional Airport","1674 meter radius level 2 NFZ around Bemidji"
36.855588,-84.855511,"Wayne County Airport","879 meter radius level 2 NFZ around Wooster"
-6.064959,134.2747,"Nangasuri Airport","559 meter radius level 2 NFZ around Maikoor Island"
13.342223,-16.649369,"Banjul International Airport","2902 meter radius level 2 NFZ around Banjul"
-3.32373,29.319166,"Bujumbura International Airport","2064 meter radius level 2 NFZ around Bujumbura"
-22.771377,-64.312385,"Bermejo Airport","1033 meter radius level 2 NFZ around Bermejo"
11.60934,37.322729,"Bahir Dar Airport","1386 meter radius level 2 NFZ around Bahir Dar"
29.502892,81.668527,"Bajura Airport","309 meter radius level 2 NFZ around Bajura"
-8.708581,121.058084,"Bajawa Soa Airport","916 meter radius level 2 NFZ around Bajawa"
20.993517,-101.480568,"Del Bajío International Airport","2740 meter radius level 2 NFZ around Silao"
44.9347,20.254871,"Batajnica Air Base Airport","2447 meter radius level 2 NFZ around Batajnica"
38.891111,-6.821111,"Badajoz Airport","1661 meter radius level 2 NFZ around Badajoz"
65.981404,-161.149171,"Buckland Airport","675 meter radius level 2 NFZ around Buckland"
32.719201,-98.8916,"Stephens County Airport","903 meter radius level 2 NFZ around Breckenridge"
44.836955,-117.806658,"Baker City Municipal Airport","906 meter radius level 2 NFZ around Baker City"
36.532335,-93.200313,"Branson Airport","1658 meter radius level 2 NFZ around Branson"
